Custome ID,Country,City,State,PostalCode,Region,OrderID,ProductID
JP-15460,United States,New York City,New York,10035,East,CA-2016-158001,OFF-AR-10002399
JP-15460,United States,New York City,New York,10035,East,CA-2016-158001,OFF-AP-10002118
JP-15460,United States,New York City,New York,10035,East,CA-2016-158001,OFF-AR-10001954
DV-13045,United States,Memphis,Tennessee,38109,South,CA-2017-125745,FUR-FU-10001591
CM-12190,United States,San Diego,California,92105,West,CA-2015-101154,OFF-ST-10004186
SC-20695,United States,La Crosse,Wisconsin,54601,Central,US-2016-124163,TEC-AC-10001908
SC-20695,United States,La Crosse,Wisconsin,54601,Central,US-2016-124163,OFF-AR-10000817
SC-20695,United States,La Crosse,Wisconsin,54601,Central,US-2016-124163,FUR-CH-10004218
SC-20695,United States,La Crosse,Wisconsin,54601,Central,US-2016-124163,FUR-FU-10000755
VW-21775,United States,Los Angeles,California,90032,West,CA-2016-121748,TEC-AC-10003063
VW-21775,United States,Los Angeles,California,90032,West,CA-2016-121748,TEC-AC-10002637
PP-18955,United States,Seattle,Washington,98115,West,CA-2014-126683,FUR-FU-10001706
PP-18955,United States,Seattle,Washington,98115,West,CA-2014-126683,FUR-TA-10002958
DR-12880,United States,Miami,Florida,33180,South,CA-2017-148810,OFF-LA-10004689
DR-12880,United States,Miami,Florida,33180,South,CA-2017-148810,FUR-CH-10001545
RB-19465,United States,Philadelphia,Pennsylvania,19143,East,US-2016-146066,FUR-TA-10002530
NF-18385,United States,Chesapeake,Virginia,23320,South,CA-2014-127614,TEC-AC-10001432
NF-18385,United States,Chesapeake,Virginia,23320,South,CA-2014-127614,FUR-TA-10003715
NF-18385,United States,Chesapeake,Virginia,23320,South,CA-2014-127614,OFF-BI-10003291
CR-12580,United States,New York City,New York,10009,East,CA-2016-101742,OFF-BI-10004187
SU-20665,United States,Ann Arbor,Michigan,48104,Central,CA-2015-134943,OFF-BI-10000666
SC-20050,United States,La Mesa,California,91941,West,CA-2017-123022,OFF-BI-10002225
SC-20050,United States,La Mesa,California,91941,West,CA-2017-123022,TEC-AC-10000474
ML-18040,United States,Dearborn,Michigan,48126,Central,CA-2017-113208,FUR-FU-10004245
GM-14440,United States,San Diego,California,92024,West,CA-2014-154893,FUR-CH-10004287
GM-14440,United States,San Diego,California,92024,West,CA-2014-154893,FUR-CH-10000595
JK-15640,United States,Lakewood,Ohio,44107,East,CA-2014-147900,OFF-PA-10003063
AT-10435,United States,Meriden,Connecticut,6450,East,CA-2017-106355,OFF-AR-10000246
DB-12910,United States,Columbus,Georgia,31907,South,CA-2016-127985,FUR-FU-10003274
AH-10690,United States,Roswell,Georgia,30076,South,CA-2015-166604,OFF-EN-10004147
SJ-20125,United States,Seattle,Washington,98105,West,CA-2017-120719,OFF-BI-10002103
HM-14860,United States,Morristown,New Jersey,7960,East,CA-2017-127117,FUR-FU-10004018
AG-10495,United States,Alexandria,Virginia,22304,South,CA-2015-104241,FUR-FU-10001473
JB-16000,United States,Salt Lake City,Utah,84106,West,CA-2017-168179,OFF-PA-10001800
AJ-10795,United States,Apple Valley,California,92307,West,CA-2017-142342,OFF-PA-10004609
AJ-10795,United States,Apple Valley,California,92307,West,CA-2017-142342,OFF-EN-10002592
AJ-10795,United States,Apple Valley,California,92307,West,CA-2017-142342,OFF-ST-10002957
AJ-10795,United States,Apple Valley,California,92307,West,CA-2017-142342,FUR-BO-10002613
MM-18280,United States,New York City,New York,10009,East,CA-2017-109099,OFF-PA-10001033
TH-21235,United States,Long Beach,California,90805,West,US-2014-134187,OFF-AR-10000940
AH-10120,United States,Salem,Oregon,97301,West,CA-2016-145261,OFF-BI-10001670
AH-10120,United States,Salem,Oregon,97301,West,CA-2016-145261,OFF-AR-10004078
AH-10120,United States,Salem,Oregon,97301,West,CA-2016-145261,OFF-PA-10003036
AH-10120,United States,Salem,Oregon,97301,West,CA-2016-145261,TEC-AC-10000991
AH-10120,United States,Salem,Oregon,97301,West,CA-2016-145261,FUR-TA-10002530
AH-10120,United States,Salem,Oregon,97301,West,CA-2016-145261,OFF-LA-10000407
AH-10120,United States,Salem,Oregon,97301,West,CA-2016-145261,TEC-PH-10004833
CL-12700,United States,Aurora,Colorado,80013,West,CA-2016-108875,FUR-FU-10002671
CL-12700,United States,Aurora,Colorado,80013,West,CA-2016-108875,OFF-ST-10001370
JG-15310,United States,Newark,Ohio,43055,East,CA-2016-141957,OFF-AR-10000914
JG-15310,United States,Newark,Ohio,43055,East,CA-2016-141957,OFF-BI-10001116
JG-15310,United States,Newark,Ohio,43055,East,CA-2016-141957,OFF-ST-10002276
JG-15310,United States,Newark,Ohio,43055,East,CA-2016-141957,OFF-ST-10004340
SE-20110,United States,Seattle,Washington,98103,West,CA-2016-142405,OFF-LA-10004093
SE-20110,United States,Seattle,Washington,98103,West,CA-2016-142405,OFF-BI-10004728
SE-20110,United States,Seattle,Washington,98103,West,CA-2016-142405,TEC-AC-10003095
TG-21640,United States,Pocatello,Idaho,83201,West,CA-2015-141012,FUR-FU-10003192
TG-21640,United States,Pocatello,Idaho,83201,West,CA-2015-141012,TEC-PH-10004522
SH-19975,United States,Dallas,Texas,75081,Central,CA-2017-127922,OFF-EN-10003068
SH-19975,United States,Dallas,Texas,75081,Central,CA-2017-127922,OFF-PA-10001204
MC-17275,United States,Seattle,Washington,98105,West,CA-2016-146318,OFF-PA-10003953
PJ-18835,United States,Seattle,Washington,98115,West,CA-2014-135993,TEC-PH-10001552
PJ-18835,United States,Seattle,Washington,98115,West,CA-2014-135993,TEC-AC-10004877
ZC-21910,United States,Chicago,Illinois,60610,Central,CA-2014-126802,FUR-FU-10000193
SC-20680,United States,Holland,Michigan,49423,Central,CA-2016-143924,OFF-FA-10000735
SC-20680,United States,Holland,Michigan,49423,Central,CA-2016-143924,OFF-PA-10002120
BP-11230,United States,Broken Arrow,Oklahoma,74012,Central,CA-2016-141551,OFF-BI-10001249
BP-11230,United States,Broken Arrow,Oklahoma,74012,Central,CA-2016-141551,OFF-PA-10001569
RD-19585,United States,Athens,Georgia,30605,South,CA-2014-164315,OFF-PA-10004248
RD-19585,United States,Athens,Georgia,30605,South,CA-2014-164315,TEC-PH-10001128
RD-19585,United States,Athens,Georgia,30605,South,CA-2014-164315,OFF-AP-10003842
KL-16645,United States,Seattle,Washington,98105,West,CA-2015-131072,OFF-BI-10002794
CK-12205,United States,Apopka,Florida,32712,South,CA-2014-131541,OFF-FA-10000621
CK-12205,United States,Apopka,Florida,32712,South,CA-2014-131541,FUR-FU-10003623
CK-12205,United States,Apopka,Florida,32712,South,CA-2014-131541,OFF-EN-10000781
RB-19705,United States,Houston,Texas,77070,Central,CA-2015-119550,FUR-CH-10002044
KM-16225,United States,Baltimore,Maryland,21215,East,US-2015-138093,OFF-AR-10000817
KM-16225,United States,Baltimore,Maryland,21215,East,US-2015-138093,OFF-PA-10001509
KM-16225,United States,Baltimore,Maryland,21215,East,US-2015-138093,TEC-PH-10004667
KM-16225,United States,Baltimore,Maryland,21215,East,US-2015-138093,OFF-PA-10000143
KM-16225,United States,Baltimore,Maryland,21215,East,US-2015-138093,FUR-CH-10000785
AH-10465,United States,San Francisco,California,94109,West,CA-2016-126165,FUR-TA-10001676
AG-10765,United States,Chicago,Illinois,60623,Central,CA-2017-126123,OFF-BI-10000309
AG-10765,United States,Chicago,Illinois,60623,Central,CA-2017-126123,OFF-BI-10004224
EB-14170,United States,Laredo,Texas,78041,Central,CA-2016-143441,OFF-LA-10002312
PG-18895,United States,San Francisco,California,94109,West,CA-2017-148320,OFF-PA-10003022
CA-12055,United States,Cleveland,Ohio,44105,East,CA-2016-125661,OFF-EN-10001532
CA-12055,United States,Cleveland,Ohio,44105,East,CA-2016-125661,TEC-AC-10004855
SS-20875,United States,Marion,Ohio,43302,East,US-2014-123519,OFF-AR-10003829
SS-20875,United States,Marion,Ohio,43302,East,US-2014-123519,FUR-TA-10002645
SS-20875,United States,Marion,Ohio,43302,East,US-2014-123519,TEC-AC-10003033
RP-19390,United States,Fairfield,Connecticut,6824,East,CA-2014-155593,OFF-SU-10002522
SC-20440,United States,New York City,New York,10009,East,CA-2017-136000,OFF-BI-10004828
NW-18400,United States,New York City,New York,10024,East,US-2015-160857,FUR-FU-10001095
NW-18400,United States,New York City,New York,10024,East,US-2015-160857,OFF-SU-10000157
NW-18400,United States,New York City,New York,10024,East,US-2015-160857,FUR-CH-10002647
NW-18400,United States,New York City,New York,10024,East,US-2015-160857,TEC-CO-10004115
NW-18400,United States,New York City,New York,10024,East,US-2015-160857,OFF-PA-10003363
KW-16435,United States,Chicago,Illinois,60653,Central,CA-2017-115805,TEC-PH-10003092
HR-14770,United States,New York City,New York,10035,East,US-2014-143707,TEC-PH-10003655
AG-10900,United States,Richmond,Virginia,23223,South,CA-2017-116939,OFF-ST-10001476
BM-11650,United States,Ann Arbor,Michigan,48104,Central,CA-2015-124107,TEC-AC-10002049
BM-11650,United States,Ann Arbor,Michigan,48104,Central,CA-2015-124107,TEC-PH-10003875
BM-11650,United States,Ann Arbor,Michigan,48104,Central,CA-2015-124107,OFF-EN-10003286
BM-11650,United States,Ann Arbor,Michigan,48104,Central,CA-2015-124107,OFF-AP-10003971
RD-19720,United States,Lafayette,Indiana,47905,Central,CA-2017-126550,OFF-ST-10001031
KB-16585,United States,Springfield,Oregon,97477,West,CA-2015-138674,OFF-FA-10000304
KB-16585,United States,Springfield,Oregon,97477,West,CA-2015-138674,TEC-AC-10000358
KB-16585,United States,Springfield,Oregon,97477,West,CA-2015-138674,TEC-AC-10002800
DW-13585,United States,San Francisco,California,94109,West,CA-2016-165820,OFF-PA-10004735
VG-21805,United States,Chicago,Illinois,60653,Central,CA-2014-103191,OFF-ST-10002574
DR-12880,United States,New York City,New York,10011,East,CA-2015-103933,TEC-AC-10004171
AH-10690,United States,Houston,Texas,77095,Central,CA-2015-110548,TEC-PH-10002922
JP-15520,United States,Madison,Wisconsin,53711,Central,CA-2017-117324,TEC-AC-10003023
JP-15520,United States,Madison,Wisconsin,53711,Central,CA-2017-117324,OFF-AP-10003590
JP-15520,United States,Madison,Wisconsin,53711,Central,CA-2017-117324,OFF-LA-10003510
JP-15520,United States,Madison,Wisconsin,53711,Central,CA-2017-117324,FUR-BO-10003159
JP-15520,United States,Madison,Wisconsin,53711,Central,CA-2017-117324,OFF-PA-10002713
DR-12880,United States,Milford,Connecticut,6460,East,CA-2017-143574,FUR-BO-10002598
DR-12880,United States,Milford,Connecticut,6460,East,CA-2017-143574,OFF-SU-10002537
DR-12880,United States,Milford,Connecticut,6460,East,CA-2017-143574,FUR-FU-10003976
JK-15625,United States,New York City,New York,10024,East,CA-2014-111773,OFF-BI-10000174
MV-17485,United States,Los Angeles,California,90049,West,CA-2014-148614,OFF-PA-10002893
MV-17485,United States,Los Angeles,California,90049,West,CA-2014-148614,FUR-FU-10003194
BP-11155,United States,San Francisco,California,94109,West,CA-2017-156139,OFF-BI-10004233
DH-13075,United States,Fairfield,California,94533,West,US-2017-147886,OFF-PA-10000232
DH-13075,United States,Fairfield,California,94533,West,US-2017-147886,FUR-FU-10001095
DH-13075,United States,Fairfield,California,94533,West,US-2017-147886,TEC-MA-10004679
DH-13075,United States,Fairfield,California,94533,West,US-2017-147886,OFF-PA-10003651
DH-13075,United States,Fairfield,California,94533,West,US-2017-147886,OFF-PA-10000743
DH-13075,United States,Fairfield,California,94533,West,US-2017-147886,OFF-ST-10002743
DH-13075,United States,Fairfield,California,94533,West,US-2017-147886,FUR-FU-10003829
LH-16900,United States,Greenville,North Carolina,27834,South,CA-2016-113733,TEC-PH-10002496
LH-16900,United States,Greenville,North Carolina,27834,South,CA-2016-113733,TEC-AC-10002473
LH-16900,United States,Greenville,North Carolina,27834,South,CA-2016-113733,TEC-AC-10004877
DK-13090,United States,Long Beach,New York,11561,East,CA-2017-104913,TEC-PH-10000923
SS-20410,United States,Buffalo Grove,Illinois,60089,Central,CA-2014-145800,FUR-TA-10001539
FP-14320,United States,San Diego,California,92037,West,CA-2016-125850,OFF-LA-10003498
FP-14320,United States,San Diego,California,92037,West,CA-2016-125850,OFF-LA-10004484
LC-17050,United States,Richmond,Kentucky,40475,South,CA-2016-118514,FUR-CH-10000015
AS-10240,United States,Springfield,Virginia,22153,South,CA-2015-150749,OFF-AR-10003732
HG-15025,United States,Fort Worth,Texas,76106,Central,CA-2014-163748,OFF-AP-10004052
HG-15025,United States,Fort Worth,Texas,76106,Central,CA-2014-163748,TEC-CO-10002095
BW-11065,United States,Raleigh,North Carolina,27604,South,CA-2015-119634,FUR-FU-10004270
BH-11710,United States,Hialeah,Florida,33012,South,CA-2015-149300,TEC-MA-10000423
JP-16135,United States,Los Angeles,California,90032,West,US-2016-111528,OFF-ST-10001526
JP-16135,United States,Los Angeles,California,90032,West,US-2016-111528,OFF-BI-10002194
JM-16195,United States,Lake Forest,California,92630,West,CA-2017-158169,OFF-AP-10000828
JM-16195,United States,Lake Forest,California,92630,West,CA-2017-158169,FUR-FU-10001473
FH-14365,United States,Long Beach,New York,11561,East,CA-2015-162047,FUR-CH-10004983
MC-17575,United States,Seattle,Washington,98103,West,CA-2015-117772,OFF-ST-10003994
EB-13870,United States,Redding,California,96003,West,US-2014-126340,TEC-PH-10004447
PM-19135,United States,San Antonio,Texas,78207,Central,CA-2016-149685,OFF-LA-10004545
AR-10345,United States,Houston,Texas,77070,Central,CA-2017-126396,TEC-AC-10003116
SS-20875,United States,Leominster,Massachusetts,1453,East,CA-2015-154900,OFF-LA-10001641
SS-20875,United States,Leominster,Massachusetts,1453,East,CA-2015-154900,OFF-PA-10002377
SC-20440,United States,Los Angeles,California,90032,West,CA-2015-103835,FUR-FU-10000010
SC-20440,United States,Los Angeles,California,90032,West,CA-2015-103835,OFF-AP-10002651
EA-14035,United States,Springfield,Missouri,65807,Central,CA-2015-158939,TEC-CO-10002313
TP-21130,United States,Waco,Texas,76706,Central,CA-2016-117408,OFF-ST-10001580
BP-11290,United States,Los Angeles,California,90036,West,CA-2016-142398,FUR-CH-10001545
BP-11290,United States,Los Angeles,California,90036,West,CA-2016-142398,OFF-BI-10004826
LM-17065,United States,Auburn,New York,13021,East,CA-2016-105277,OFF-BI-10000301
KT-16465,United States,San Francisco,California,94109,West,CA-2016-112060,OFF-PA-10000994
AP-10915,United States,Los Angeles,California,90008,West,CA-2014-105270,OFF-AR-10003156
AP-10915,United States,Los Angeles,California,90008,West,CA-2014-105270,FUR-CH-10000988
JD-15790,United States,Los Angeles,California,90049,West,US-2015-159513,TEC-MA-10003329
XP-21865,United States,Chico,California,95928,West,CA-2015-155586,OFF-AR-10001547
XP-21865,United States,Chico,California,95928,West,CA-2015-155586,OFF-EN-10003072
XP-21865,United States,Chico,California,95928,West,CA-2015-155586,OFF-PA-10000726
JK-16090,United States,Springfield,Oregon,97477,West,CA-2017-141117,FUR-BO-10001972
JK-16090,United States,Springfield,Oregon,97477,West,CA-2017-141117,OFF-SU-10004664
JK-16090,United States,Springfield,Oregon,97477,West,CA-2017-141117,OFF-BI-10003676
JK-16090,United States,Springfield,Oregon,97477,West,CA-2017-141117,OFF-AR-10003727
MG-18205,United States,Jacksonville,Florida,32216,South,CA-2017-115070,FUR-FU-10003829
MG-18205,United States,Jacksonville,Florida,32216,South,CA-2017-115070,OFF-BI-10003712
PG-18820,United States,Bakersfield,California,93309,West,CA-2017-140186,OFF-FA-10002280
PG-18820,United States,Bakersfield,California,93309,West,CA-2017-140186,FUR-CH-10002961
PG-18820,United States,Bakersfield,California,93309,West,CA-2017-140186,OFF-AP-10002578
PG-18820,United States,Bakersfield,California,93309,West,CA-2017-140186,FUR-FU-10004848
PG-18820,United States,Bakersfield,California,93309,West,CA-2017-140186,OFF-BI-10003364
LD-17005,United States,New York City,New York,10011,East,CA-2014-124856,OFF-ST-10002615
LD-17005,United States,New York City,New York,10011,East,CA-2014-124856,FUR-FU-10000521
LD-17005,United States,New York City,New York,10011,East,CA-2014-124856,OFF-LA-10000121
LD-17005,United States,New York City,New York,10011,East,CA-2014-124856,OFF-PA-10001289
CR-12730,United States,Chicago,Illinois,60610,Central,CA-2014-166716,FUR-CH-10004495
MN-17935,United States,El Paso,Texas,79907,Central,CA-2014-123225,TEC-PH-10000895
MN-17935,United States,El Paso,Texas,79907,Central,CA-2014-123225,OFF-PA-10000552
RD-19900,United States,Thousand Oaks,California,91360,West,CA-2015-163440,TEC-PH-10000376
JP-16135,United States,Springfield,Ohio,45503,East,US-2017-106796,OFF-AR-10003504
KE-16420,United States,Dallas,Texas,75220,Central,CA-2017-113873,OFF-ST-10000943
KE-16420,United States,Dallas,Texas,75220,Central,CA-2017-113873,FUR-BO-10003441
DL-13315,United States,Knoxville,Tennessee,37918,South,CA-2016-149783,OFF-PA-10002195
DL-13315,United States,Knoxville,Tennessee,37918,South,CA-2016-149783,OFF-AP-10001205
DL-13315,United States,Knoxville,Tennessee,37918,South,CA-2016-149783,OFF-AR-10002987
KB-16240,United States,Chattanooga,Tennessee,37421,South,CA-2016-125017,FUR-FU-10000723
JD-16150,United States,San Diego,California,92037,West,US-2015-163279,OFF-PA-10003127
JD-16150,United States,San Diego,California,92037,West,US-2015-163279,FUR-FU-10000747
JD-16150,United States,San Diego,California,92037,West,US-2015-163279,TEC-PH-10001795
SR-20740,United States,New York City,New York,10024,East,CA-2015-150196,OFF-PA-10003797
AC-10450,United States,Tampa,Florida,33614,South,US-2015-106495,TEC-AC-10002718
LS-17245,United States,Utica,New York,13501,East,CA-2014-124730,TEC-PH-10002170
LS-17245,United States,Utica,New York,13501,East,CA-2014-124730,OFF-BI-10001078
LS-17245,United States,Utica,New York,13501,East,CA-2014-124730,OFF-BI-10001031
LS-17245,United States,Utica,New York,13501,East,CA-2014-124730,OFF-LA-10001158
LS-17245,United States,Utica,New York,13501,East,CA-2014-124730,OFF-LA-10001613
CS-12175,United States,San Francisco,California,94122,West,CA-2017-117632,OFF-SU-10000157
CS-12175,United States,San Francisco,California,94122,West,CA-2017-117632,OFF-AP-10004868
CS-12175,United States,San Francisco,California,94122,West,CA-2017-117632,FUR-TA-10001520
CS-12175,United States,San Francisco,California,94122,West,CA-2017-117632,OFF-BI-10001900
AR-10510,United States,Columbus,Ohio,43229,East,CA-2014-115056,OFF-AP-10003971
KB-16405,United States,New York City,New York,10035,East,CA-2017-161067,OFF-PA-10000418
KB-16405,United States,New York City,New York,10035,East,CA-2017-161067,FUR-CH-10004626
KB-16405,United States,New York City,New York,10035,East,CA-2017-161067,FUR-CH-10004860
KB-16405,United States,New York City,New York,10035,East,CA-2017-161067,OFF-AR-10003251
MM-17920,United States,Richmond,Indiana,47374,Central,CA-2016-122063,FUR-TA-10004575
MM-17920,United States,Richmond,Indiana,47374,Central,CA-2016-122063,FUR-CH-10004754
RF-19735,United States,San Diego,California,92105,West,CA-2015-111206,TEC-AC-10003095
BP-11290,United States,Concord,North Carolina,28027,South,CA-2016-142895,OFF-LA-10000262
BP-11290,United States,Concord,North Carolina,28027,South,CA-2016-142895,FUR-CH-10002961
MJ-17740,United States,Miami,Florida,33178,South,CA-2015-101868,OFF-BI-10003876
MJ-17740,United States,Miami,Florida,33178,South,CA-2015-101868,OFF-BI-10002133
MJ-17740,United States,Miami,Florida,33178,South,CA-2015-101868,TEC-AC-10004396
DO-13645,United States,Los Angeles,California,90036,West,CA-2017-133207,TEC-PH-10004100
MV-17485,United States,Seattle,Washington,98115,West,CA-2015-132948,OFF-ST-10000636
MG-17875,United States,Arlington,Virginia,22204,South,CA-2015-134992,OFF-PA-10001972
MG-17875,United States,Arlington,Virginia,22204,South,CA-2015-134992,FUR-FU-10002554
BS-11665,United States,San Diego,California,92105,West,CA-2015-126725,TEC-PH-10003174
BS-11665,United States,San Diego,California,92105,West,CA-2015-126725,OFF-ST-10001418
BS-11665,United States,San Diego,California,92105,West,CA-2015-126725,FUR-FU-10002813
BS-11665,United States,San Diego,California,92105,West,CA-2015-126725,OFF-ST-10000129
BS-11665,United States,San Diego,California,92105,West,CA-2015-126725,OFF-PA-10001639
BS-11665,United States,San Diego,California,92105,West,CA-2015-126725,FUR-CH-10001708
BS-11665,United States,San Diego,California,92105,West,CA-2015-126725,FUR-FU-10001591
PO-19180,United States,Roseville,Minnesota,55113,Central,CA-2015-121783,OFF-AP-10003849
PO-19180,United States,Roseville,Minnesota,55113,Central,CA-2015-121783,OFF-ST-10000078
PO-19180,United States,Roseville,Minnesota,55113,Central,CA-2015-121783,TEC-CO-10001571
PO-19180,United States,Roseville,Minnesota,55113,Central,CA-2015-121783,OFF-BI-10001658
PO-19180,United States,Roseville,Minnesota,55113,Central,CA-2015-121783,FUR-FU-10004351
DA-13450,United States,Virginia Beach,Virginia,23464,South,US-2014-138835,OFF-BI-10003314
AH-10690,United States,Dallas,Texas,75220,Central,CA-2015-112214,OFF-ST-10001505
AH-10690,United States,Dallas,Texas,75220,Central,CA-2015-112214,OFF-SU-10003567
AH-10690,United States,Dallas,Texas,75220,Central,CA-2015-112214,OFF-BI-10002982
AH-10690,United States,Dallas,Texas,75220,Central,CA-2015-112214,FUR-FU-10002364
JK-15730,United States,Concord,California,94521,West,US-2017-153255,FUR-BO-10004218
MS-17530,United States,Conway,Arkansas,72032,South,CA-2015-108119,FUR-TA-10002530
JK-15640,United States,Philadelphia,Pennsylvania,19120,East,CA-2015-157434,OFF-PA-10001526
CM-12235,United States,Little Rock,Arkansas,72209,South,CA-2016-101525,OFF-PA-10001497
CM-12235,United States,Little Rock,Arkansas,72209,South,CA-2016-101525,OFF-PA-10003936
CM-12235,United States,Little Rock,Arkansas,72209,South,CA-2016-101525,OFF-AR-10000716
RS-19420,United States,Meriden,Connecticut,6450,East,US-2014-117968,OFF-AP-10002765
RS-19420,United States,Meriden,Connecticut,6450,East,US-2014-117968,OFF-AR-10004165
RS-19420,United States,Meriden,Connecticut,6450,East,US-2014-117968,FUR-CH-10002335
BP-11185,United States,Philadelphia,Pennsylvania,19143,East,CA-2016-158211,OFF-AR-10004078
BP-11185,United States,Philadelphia,Pennsylvania,19143,East,CA-2016-158211,OFF-BI-10002026
MA-17995,United States,Cheyenne,Wyoming,82001,West,CA-2016-152247,FUR-CH-10001215
EB-13705,United States,Anaheim,California,92804,West,CA-2016-128223,FUR-TA-10001771
RD-19900,United States,Bloomington,Indiana,47401,Central,CA-2016-154235,FUR-FU-10004006
ME-17320,United States,Columbus,Georgia,31907,South,CA-2017-129910,OFF-ST-10003282
EH-14005,United States,Jonesboro,Arkansas,72401,South,CA-2017-133095,OFF-BI-10002353
EH-14005,United States,Jonesboro,Arkansas,72401,South,CA-2017-133095,OFF-BI-10004141
FM-14290,United States,Philadelphia,Pennsylvania,19140,East,CA-2015-130554,OFF-AR-10001954
FG-14260,United States,Lawrence,Massachusetts,1841,East,CA-2014-152443,OFF-BI-10001071
FG-14260,United States,Lawrence,Massachusetts,1841,East,CA-2014-152443,OFF-PA-10003022
FG-14260,United States,Lawrence,Massachusetts,1841,East,CA-2014-152443,OFF-AP-10001293
MV-17485,United States,New York City,New York,10011,East,CA-2016-133319,OFF-PA-10001815
JW-15220,United States,San Diego,California,92105,West,CA-2016-133935,FUR-CH-10001215
JW-15220,United States,San Diego,California,92105,West,CA-2016-133935,OFF-PA-10000100
JW-15220,United States,San Diego,California,92105,West,CA-2016-133935,FUR-CH-10002880
EH-13765,United States,San Francisco,California,94109,West,CA-2016-136301,FUR-FU-10004712
EH-13765,United States,San Francisco,California,94109,West,CA-2016-136301,OFF-SU-10000151
LS-17245,United States,San Francisco,California,94110,West,US-2014-109456,OFF-BI-10000136
LS-17245,United States,San Francisco,California,94110,West,US-2014-109456,TEC-AC-10003610
BP-11050,United States,Cranston,Rhode Island,2920,East,CA-2017-151596,OFF-ST-10001837
CC-12220,United States,Owensboro,Kentucky,42301,South,CA-2015-147879,OFF-PA-10001952
JM-15580,United States,Baltimore,Maryland,21215,East,CA-2016-166625,OFF-BI-10002414
RD-19720,United States,Chicago,Illinois,60610,Central,CA-2016-146157,OFF-PA-10001790
RD-19720,United States,Chicago,Illinois,60610,Central,CA-2016-146157,OFF-ST-10001590
RD-19720,United States,Chicago,Illinois,60610,Central,CA-2016-146157,TEC-AC-10003657
SS-20410,United States,Atlanta,Georgia,30318,South,CA-2017-159954,OFF-BI-10004876
KD-16495,United States,Los Angeles,California,90036,West,CA-2017-100825,OFF-ST-10003123
PL-18925,United States,Los Angeles,California,90049,West,CA-2014-168305,OFF-LA-10003498
PL-18925,United States,Los Angeles,California,90049,West,CA-2014-168305,OFF-PA-10004947
ZD-21925,United States,Richmond,Indiana,47374,Central,CA-2016-167682,FUR-FU-10003799
ZD-21925,United States,Richmond,Indiana,47374,Central,CA-2016-167682,TEC-PH-10000673
LS-16945,United States,San Francisco,California,94110,West,CA-2017-108000,OFF-EN-10002621
PB-18805,United States,San Francisco,California,94122,West,CA-2015-146465,OFF-BI-10004528
PC-18745,United States,Westfield,New Jersey,7090,East,CA-2016-159639,FUR-FU-10001889
FM-14290,United States,San Francisco,California,94122,West,US-2017-153948,OFF-PA-10000157
FM-14290,United States,San Francisco,California,94122,West,US-2017-153948,OFF-PA-10002764
FM-14290,United States,San Francisco,California,94122,West,US-2017-153948,OFF-PA-10000143
FM-14290,United States,San Francisco,California,94122,West,US-2017-153948,OFF-LA-10000414
FM-14290,United States,San Francisco,California,94122,West,US-2017-153948,TEC-AC-10003441
KD-16495,United States,San Jose,California,95123,West,US-2016-113985,OFF-BI-10002353
KD-16495,United States,San Jose,California,95123,West,US-2016-113985,OFF-AP-10001303
KD-16495,United States,San Jose,California,95123,West,US-2016-113985,FUR-FU-10003026
KD-16495,United States,San Jose,California,95123,West,US-2016-113985,OFF-BI-10000632
SC-20680,United States,Seattle,Washington,98115,West,CA-2016-155383,OFF-ST-10001328
DW-13585,United States,Owensboro,Kentucky,42301,South,CA-2014-120432,OFF-SU-10004661
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,OFF-ST-10000617
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,OFF-LA-10002762
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,FUR-CH-10001973
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,OFF-ST-10003058
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,FUR-BO-10004834
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,FUR-BO-10002213
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,TEC-PH-10002170
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,TEC-AC-10003033
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,OFF-PA-10004071
PF-19120,United States,New York City,New York,10035,East,US-2015-126977,TEC-PH-10000169
DK-13225,United States,New York City,New York,10011,East,CA-2016-130288,FUR-TA-10002958
RB-19435,United States,Springfield,Virginia,22153,South,CA-2017-146458,OFF-AR-10001177
GD-14590,United States,Bellingham,Washington,98226,West,CA-2017-150420,TEC-AC-10004975
RA-19885,United States,Decatur,Alabama,35601,South,US-2014-118997,FUR-TA-10001086
DB-13555,United States,Fayetteville,Arkansas,72701,South,CA-2014-114314,OFF-LA-10000240
DB-13555,United States,Fayetteville,Arkansas,72701,South,CA-2014-114314,FUR-FU-10002107
RL-19615,United States,Philadelphia,Pennsylvania,19120,East,US-2017-169551,FUR-BO-10001519
RL-19615,United States,Philadelphia,Pennsylvania,19120,East,US-2017-169551,OFF-PA-10004100
RL-19615,United States,Philadelphia,Pennsylvania,19120,East,US-2017-169551,TEC-PH-10001363
RL-19615,United States,Philadelphia,Pennsylvania,19120,East,US-2017-169551,OFF-ST-10004835
RL-19615,United States,Philadelphia,Pennsylvania,19120,East,US-2017-169551,TEC-AC-10002018
RL-19615,United States,Philadelphia,Pennsylvania,19120,East,US-2017-169551,TEC-AC-10003033
